Date,GSS,assets_in_composite
2010-07-02,-0.1894749751675413,10
2010-07-05,,2
2010-07-06,-0.3374306464352984,10
2010-07-07,-0.5241169249540197,10
2010-07-08,-0.3347061406154606,10
2010-07-09,0.07193305082968612,10
2010-07-12,0.027599829435888852,10
2010-07-13,-0.46968700840218214,10
2010-07-14,0.11391810883512235,10
2010-07-15,-0.13931567123634714,10
2010-07-16,0.5275998684773103,10
2010-07-19,-0.2410940657578907,10
2010-07-20,-0.1264169652673775,10
2010-07-21,0.5776683479041113,10
2010-07-22,-0.7398337546174965,10
2010-07-23,-0.5055562247990435,10
2010-07-26,-0.3087932358412678,10
2010-07-27,-0.48165295922395834,10
2010-07-28,0.2538998784871626,10
2010-07-29,0.03820302045414929,10
2010-07-30,0.37882470704074256,10
2010-08-02,-0.723939018055663,10
2010-08-03,0.22157403419569532,10
2010-08-04,-0.037206844037746975,10
2010-08-05,0.04512026312520547,10
2010-08-06,0.09767661735445587,10
2010-08-09,-0.026523436314287663,10
2010-08-10,0.059551950676563284,10
2010-08-11,1.1905061277103706,10
2010-08-12,0.4840302742555817,10
2010-08-13,-0.01587484422532779,10
2010-08-16,0.2287464564147212,10
2010-08-17,-0.30464001689988385,10
2010-08-18,-0.15093383132255364,10
2010-08-19,0.4671307447554984,10
2010-08-20,0.05118098796439512,10
2010-08-23,0.18338499011810216,10
2010-08-24,0.6742348990078061,10
2010-08-25,0.29457295698171815,10
2010-08-26,0.09502901763640437,10
2010-08-27,-0.47595116042311353,10
2010-08-30,0.24564684694410524,10
2010-08-31,0.30846526073318425,10
2010-09-01,-0.8492817430966314,10
2010-09-02,-0.3074964405605899,10
2010-09-03,-0.3474065748384039,10
2010-09-06,,2
2010-09-07,0.4319865741960597,10
2010-09-08,0.019151406130318894,10
2010-09-09,-0.551982965150523,10
2010-09-10,-0.042840789955042424,10
2010-09-13,-0.49183437976288796,10
2010-09-14,0.004914102399445841,10
2010-09-15,-0.19348112356366437,10
2010-09-16,-0.7063887442238026,10
2010-09-17,-0.1386992307231692,10
2010-09-20,-0.05947005260806658,10
2010-09-21,-0.12826884047898332,10
2010-09-22,0.12602529448571498,10
2010-09-23,0.188804452940805,10
2010-09-24,-0.4840151574895086,10
2010-09-27,0.044895656680774165,10
2010-09-28,0.010941962105871823,10
2010-09-29,-0.18500283246139687,10
2010-09-30,-0.012188561831790812,10
2010-10-01,-0.1313542829333546,10
2010-10-04,0.1871396312551822,10
2010-10-05,-0.20092503671016235,10
2010-10-06,0.01660821008295162,10
2010-10-07,-0.25607385708093255,10
2010-10-08,0.0037634214886064334,10
2010-10-11,-0.022807666052470296,9
2010-10-12,-0.24621655804789916,10
2010-10-13,-0.13556867147227963,10
2010-10-14,-0.22648397006079976,10
2010-10-15,-0.41790038431728876,10
2010-10-18,0.26368443739627084,10
2010-10-19,0.15804489441618147,10
2010-10-20,-0.18667171962307752,10
2010-10-21,-0.508381882702368,10
2010-10-22,-0.1845877376882285,10
2010-10-25,-0.16819546190996731,10
2010-10-26,-0.038524653703111776,10
2010-10-27,-0.11736047632485946,10
2010-10-28,-0.025404300449909094,10
2010-10-29,0.07719127576944365,10
2010-11-01,-0.024827897660305,10
2010-11-02,-0.18991625074149493,10
2010-11-03,-0.5430284667690572,10
2010-11-04,-0.21567736517245972,10
2010-11-05,0.01779381197439738,10
2010-11-08,0.19000681239911077,10
2010-11-09,0.24961785217493127,10
2010-11-10,0.040772150208779966,10
2010-11-11,0.1270208727200624,10
2010-11-12,-0.3042845222930884,10
2010-11-15,-0.2640391955878384,10
2010-11-16,0.37727799872218015,10
2010-11-17,-0.3066153669494361,10
2010-11-18,-0.5677908446512396,10
2010-11-19,-0.31211059703979316,10
2010-11-22,0.18887928249772354,10
2010-11-23,1.105205258806448,10
2010-11-24,-0.3158793174434929,10
2010-11-25,,2
2010-11-26,0.37103210256287655,10
2010-11-29,0.2312797181104509,10
2010-11-30,0.33814016478686837,10
2010-12-01,-0.5542373254932005,10
2010-12-02,-0.6037249461085801,10
2010-12-03,-0.24387561026303478,10
2010-12-06,0.15119652563078326,10
2010-12-07,-0.4125602081895903,10
2010-12-08,-0.43414941157554143,10
2010-12-09,-0.10568142483122223,10
2010-12-10,-0.33912109584775924,10
2010-12-13,-0.06442654646209059,10
2010-12-14,-0.5224929537796156,10
2010-12-15,0.08932856429037911,10
2010-12-16,-0.3242744958201267,10
2010-12-17,0.17002231817342367,10
2010-12-20,0.060880963068661864,10
2010-12-21,-0.08023125249307136,10
2010-12-22,-0.2177993749049346,10
2010-12-23,-0.21068435985188172,10
2010-12-24,,2
2010-12-27,-0.023655803797477205,10
2010-12-28,-0.1987593966913847,10
2010-12-29,0.009820718389323224,10
2010-12-30,-0.381535336470337,10
2010-12-31,-0.03938139414609142,10
2011-01-03,-0.2741976250019472,10
2011-01-04,-0.6825024682998528,10
2011-01-05,-0.20199228381418802,10
2011-01-06,-0.02739666916154735,10
2011-01-07,0.3172228037345895,10
2011-01-10,0.24484873135507418,10
2011-01-11,-0.1587071218591622,10
2011-01-12,-0.6492242988659827,10
2011-01-13,-0.278157561389066,10
2011-01-14,-0.646734488116482,10
2011-01-17,,2
2011-01-18,-0.03761268472204114,10
2011-01-19,-0.0451793461709228,10
2011-01-20,-0.3843521394177417,10
2011-01-21,-0.3690211417886541,10
2011-01-24,-0.3749304189462922,10
2011-01-25,-0.18203216779165488,10
2011-01-26,-0.3114714055936641,10
2011-01-27,-0.3368280292920178,10
2011-01-28,0.860333223376777,10
2011-01-31,-0.012590133508783219,10
2011-02-01,-0.8365097951487698,10
2011-02-02,-0.10807650039110203,10
2011-02-03,0.09321211828483522,10
2011-02-04,-0.2665729174080505,10
2011-02-07,-0.3590579765632599,10
2011-02-08,-0.22014438692241786,10
2011-02-09,0.1511144610930903,10
2011-02-10,-0.1407519480889022,10
2011-02-11,-0.3114402596367093,10
2011-02-14,0.024628612635653642,10
2011-02-15,0.020270778067641396,10
2011-02-16,-0.30864479312137816,10
2011-02-17,-0.05175536833994894,10
2011-02-18,-0.2725703546978408,10
2011-02-21,,2
2011-02-22,1.3348122438477303,10
2011-02-23,0.35820056066007766,10
2011-02-24,-0.100289869576548,10
2011-02-25,-0.19849064464870578,10
2011-02-28,-0.20258885926104936,10
2011-03-01,0.4466452671290508,10
2011-03-02,-0.059460951527841824,10
2011-03-03,-0.8464869036252454,10
2011-03-04,0.17047667592444635,10
2011-03-07,0.23257204127104258,10
2011-03-08,-0.21955747893990712,10
2011-03-09,0.047497766127315356,10
2011-03-10,0.4602634113553486,10
2011-03-11,-0.21332592690897015,10
2011-03-14,0.24967039558461596,10
2011-03-15,-0.2456841158229218,10
2011-03-16,1.0096617593376531,10
2011-03-17,0.19208805109335664,10
2011-03-18,-0.3572364310178868,10
2011-03-21,-0.8132702767676792,10
2011-03-22,-0.021283369239845917,10
2011-03-23,0.16730190681216378,10
2011-03-24,-0.2998693565359692,10
2011-03-25,-0.19047584084355912,10
2011-03-28,-0.09749260892631864,10
2011-03-29,-0.3434314134774444,10
2011-03-30,-0.3536198943023853,10
2011-03-31,-0.07355345154968904,10
2011-04-01,-0.30512476323311133,10
2011-04-04,-0.36634263920614174,10
2011-04-05,0.02522351963394271,10
2011-04-06,-0.4674867686972416,10
2011-04-07,-0.1359381394269987,10
2011-04-08,0.13584931460592956,10
2011-04-11,-0.3279175062427463,10
2011-04-12,0.0009589042838853645,10
2011-04-13,0.04487298478658273,10
2011-04-14,0.023709855053011552,10
2011-04-15,0.1536459410358382,9
2011-04-18,0.49773086845319325,10
2011-04-19,-0.031701496997972756,10
2011-04-20,-0.6484057687201161,10
2011-04-21,-0.43392119531049705,10
2011-04-22,,2
2011-04-25,0.0615203833934032,10
2011-04-26,-0.3264367904623261,10
2011-04-27,-0.2275730567607087,10
2011-04-28,-0.25606343146219657,10
2011-04-29,0.04985165856080496,10
2011-05-02,0.03250754807953156,10
2011-05-03,-0.07459329949999229,10
2011-05-04,-0.1119537962735784,10
2011-05-05,-0.07888996665796291,10
2011-05-06,0.15015269444685037,10
2011-05-09,0.3357313727738746,10
2011-05-10,-0.16217245159144095,10
2011-05-11,-0.13421264390746285,10
2011-05-12,-0.03485719209941947,10
2011-05-13,0.3495176889843809,10
2011-05-16,0.030901126831293778,10
2011-05-17,-0.2595420314177613,10
2011-05-18,-0.3130720960344864,10
2011-05-19,-0.28701977550191643,10
2011-05-20,0.31334490675611404,10
2011-05-23,0.6915588899714973,10
2011-05-24,0.07558830911429071,10
2011-05-25,-0.06549288757872225,10
2011-05-26,-0.25290042946880276,10
2011-05-27,-0.21411255923924025,10
2011-05-30,,2
2011-05-31,-0.37441688966367237,10
2011-06-01,0.3320430078342854,10
2011-06-02,-0.14178815619693863,10
2011-06-03,0.027629417938386126,10
2011-06-06,0.2790801449152666,10
2011-06-07,-0.1147109926457466,10
2011-06-08,0.33717025996273503,10
2011-06-09,0.03711901639572297,10
2011-06-10,0.428754009282863,10
2011-06-13,-0.04228135045784399,10
2011-06-14,-0.5364779974017042,10
2011-06-15,0.6880476230581318,10
2011-06-16,0.9154916229379216,10
2011-06-17,-0.49103616329878985,10
2011-06-20,-0.1714334757298798,10
2011-06-21,-0.6557138966528913,10
2011-06-22,0.45944871182273267,10
2011-06-23,-0.23505305649656827,10
2011-06-24,0.320453085627515,10
2011-06-27,-0.28715266346142965,10
2011-06-28,-0.6830028729902409,10
2011-06-29,-0.5475136519651591,10
2011-06-30,-0.6692113319884961,10
2011-07-01,-0.6921376862089669,10
2011-07-04,,2
2011-07-05,0.4320628862358248,10
2011-07-06,0.2770502851613831,10
2011-07-07,-0.30108894996655694,10
2011-07-08,0.2549448450495019,10
2011-07-11,1.2754156963625924,10
2011-07-12,0.6479644071709423,10
2011-07-13,0.028111548298053023,10
2011-07-14,-0.1244002555196354,10
2011-07-15,0.04609320497729561,10
2011-07-18,0.4384680691639232,10
2011-07-19,-0.34522695276780613,10
2011-07-20,-0.2807364931571353,10
2011-07-21,-0.8014974194764342,10
2011-07-22,0.0679627753041183,10
2011-07-25,0.24068584784179206,10
2011-07-26,0.03161847714647603,10
2011-07-27,0.6370332464774395,10
2011-07-28,0.34073931636667887,10
2011-07-29,0.4686083473649999,10
2011-08-01,0.32260586159445126,10
2011-08-02,1.4298822982422528,10
2011-08-03,0.20561482825885508,10
2011-08-04,2.0309088275954723,10
2011-08-05,-0.07466114247340302,10
2011-08-08,3.344152679546627,10
2011-08-09,-0.43121977942789336,10
2011-08-10,2.1409044735763545,10
2011-08-11,-0.7572841476454651,10
2011-08-12,0.3896720654486291,10
2011-08-15,-0.42590451768797954,10
2011-08-16,0.6555989139340821,10
2011-08-17,0.18690457250975534,10
2011-08-18,1.5671634811223991,10
2011-08-19,1.0265067978761757,10
2011-08-22,0.6675225402559265,10
2011-08-23,-0.5801720592572013,10
2011-08-24,-0.4808272564431822,10
2011-08-25,0.8694572516801543,10
2011-08-26,-0.02836207357248255,10
2011-08-29,-0.4448312984726598,10
2011-08-30,0.6231038569123234,10
2011-08-31,-0.07959707951163239,10
2011-09-01,0.6146539677809821,10
2011-09-02,1.2140792432705256,10
2011-09-05,,2
2011-09-06,0.9612908712529562,10
2011-09-07,-0.7268678671601485,10
2011-09-08,0.8768770850520893,10
2011-09-09,1.2668924418933925,10
2011-09-12,0.5398054761693537,10
2011-09-13,-0.04898376176299714,10
2011-09-14,-0.10900498710836315,10
2011-09-15,-0.6702366292059356,10
2011-09-16,0.1552740922262312,10
2011-09-19,0.7287665391774782,10
2011-09-20,0.48912077225666406,10
2011-09-21,0.9493538358492989,10
2011-09-22,1.214380186903551,10
2011-09-23,-0.5875761294857919,10
2011-09-26,-0.6175911014486795,10
2011-09-27,0.12988688686529523,10
2011-09-28,0.3624241470855175,10
2011-09-29,0.37445963965117873,10
2011-09-30,1.0357231319563096,10
2011-10-03,1.511914054561696,10
2011-10-04,0.032781576017287525,10
2011-10-05,-0.4835983339405862,10
2011-10-06,-0.4283654014009671,10
2011-10-07,0.05270972933768332,10
2011-10-10,-0.6413427692830498,10
2011-10-11,-0.11910380638840179,10
2011-10-12,-0.6301658942104101,10
2011-10-13,-0.06857500470681518,10
2011-10-14,-0.13793697215725326,10
2011-10-17,0.5330536874407995,10
2011-10-18,-0.060002823210575505,10
2011-10-19,0.24167720180854513,10
2011-10-20,-0.21648197830535243,10
2011-10-21,-0.3608605691796102,10
2011-10-24,-0.35361007731474353,10
2011-10-25,1.12055631770201,10
2011-10-26,-0.32187782336806964,10
2011-10-27,-1.0696148603825661,10
2011-10-28,0.03824218583631014,10
2011-10-31,1.0183279738132094,10
2011-11-01,0.8147688446706643,10
2011-11-02,-0.0732039029682869,10
2011-11-03,-0.17806158206181116,10
2011-11-04,0.11171089491626227,10
2011-11-07,0.3795482797084693,10
2011-11-08,-0.19105744346562048,10
2011-11-09,1.4011595632760292,10
2011-11-10,-0.03165720582941171,10
2011-11-11,-0.3883782112156449,10
2011-11-14,0.33204553265574466,10
2011-11-15,0.34047407169726474,10
2011-11-16,0.8421758054446753,10
2011-11-17,0.22969462180916622,10
2011-11-18,-0.11614798599020562,10
2011-11-21,0.4187552492136599,10
2011-11-22,0.4190548784627988,10
2011-11-23,0.778385092054912,10
2011-11-24,,2
2011-11-25,0.13723627954775777,10
2011-11-28,-0.6155429807015078,10
2011-11-29,-0.14966201374469099,10
2011-11-30,-0.8683979455582571,10
2011-12-01,-0.1842962090480263,10
2011-12-02,0.20003593874810774,10
2011-12-05,-0.3154792801950931,10
2011-12-06,0.04134229723546379,10
2011-12-07,0.18755738848196923,10
2011-12-08,0.4145108194970229,10
2011-12-09,-0.38211942309345714,10
2011-12-12,0.33702103114576193,10
2011-12-13,0.5954459760628189,10
2011-12-14,-0.08852083545676807,10
2011-12-15,-0.2916355011126527,10
2011-12-16,0.08502767179663151,10
2011-12-19,0.3088632521387653,10
2011-12-20,-0.6515679610432772,10
2011-12-21,-0.1528937684217829,10
2011-12-22,-0.19268804152118876,10
2011-12-23,-0.37118806534667237,10
2011-12-26,,2
2011-12-27,-0.024004961457308176,10
2011-12-28,0.3135403244948878,10
2011-12-29,-0.19233498621016004,10
2011-12-30,0.1010062688271742,10
2012-01-02,,2
2012-01-03,-0.22955497107026215,10
2012-01-04,0.04208926888430557,10
2012-01-05,0.2882265904030873,10
2012-01-06,0.18162851464757576,10
2012-01-09,-0.060681421411279135,10
2012-01-10,-0.28477887618456293,10
2012-01-11,0.19000576910638853,10
2012-01-12,-0.2823508995841582,10
2012-01-13,0.1389701794810284,10
2012-01-16,,2
2012-01-17,-0.03426741112011115,10
2012-01-18,-0.5822391087912979,10
2012-01-19,-0.5412681353573864,10
2012-01-20,-0.4160931291663932,10
2012-01-23,-0.14286579014105744,10
2012-01-24,-0.32408459899698305,10
2012-01-25,-0.27708085467027355,10
2012-01-26,0.07999335192718036,10
2012-01-27,-0.009931109783005576,10
2012-01-30,0.230885549270478,10
2012-01-31,0.11558286095728867,10
2012-02-01,-0.377351634946815,10
2012-02-02,-0.17288700555764103,10
2012-02-03,-0.5526375432305172,10
2012-02-06,-0.13333627354690486,10
2012-02-07,-0.2100561591246884,10
2012-02-08,-0.4058287129573263,10
2012-02-09,-0.22148072332239108,10
2012-02-10,0.16559565831936232,10
2012-02-13,-0.198127766284393,10
2012-02-14,0.30170932965159825,10
2012-02-15,-0.07305260456482547,10
2012-02-16,-0.3792849422295705,10
2012-02-17,-0.27425827698637545,10
2012-02-20,,2
2012-02-21,0.06877460183667553,10
2012-02-22,-0.03632308977505232,10
2012-02-23,-0.2098193582796907,10
2012-02-24,-0.2875588220037593,10
2012-02-27,-0.4016460424673009,10
2012-02-28,-0.048942043803930343,10
2012-02-29,-0.4236546361729304,10
2012-03-01,-0.2017836627758034,10
2012-03-02,0.08934996797585518,10
2012-03-05,0.03562388086584896,10
2012-03-06,0.35873401995967036,10
2012-03-07,0.10712567197761662,10
2012-03-08,-0.6446232598490098,10
2012-03-09,-0.08992830841607903,10
2012-03-12,-0.2254497757572838,10
2012-03-13,-0.5882946589717565,10
2012-03-14,-0.5239160182363161,10
2012-03-15,-0.3302351053081406,10
2012-03-16,-0.09692357086977076,10
2012-03-19,-0.36063365280612025,10
2012-03-20,-0.194577817738941,10
2012-03-21,0.06260772608276344,10
2012-03-22,0.02612758369122713,10
2012-03-23,0.13774784870354662,10
2012-03-26,-0.47807387747850266,10
2012-03-27,-0.13976507186252468,10
2012-03-28,-0.1364094392112506,10
2012-03-29,-0.13425653867584186,10
2012-03-30,-0.07431762221496863,10
2012-04-02,-0.2864467921330198,10
2012-04-03,0.18581996101378656,10
2012-04-04,-0.3298621857052473,10
2012-04-05,0.4004921254839888,10
2012-04-06,,2
2012-04-09,0.4895220754373376,10
2012-04-10,0.2306829157105351,10
2012-04-11,-0.013442111796846224,10
2012-04-12,-0.5580298073493125,10
2012-04-13,0.16127938811939282,10
2012-04-16,0.0017124319319607353,10
2012-04-17,-0.26578156012776455,10
2012-04-18,-0.252171028096403,10
2012-04-19,0.007581193823589416,10
2012-04-20,-0.3236293578665396,10
2012-04-23,0.11285906570334525,10
2012-04-24,-0.008800078828248136,10
2012-04-25,-0.5153089070772268,10
2012-04-26,-0.09181713884826967,10
2012-04-27,0.0012989239603406256,10
2012-04-30,0.06251075417862362,10
2012-05-01,-0.09477960212849729,10
2012-05-02,-0.1538654807260452,10
2012-05-03,-0.07648304910359047,10
2012-05-04,0.09334971495628001,10
2012-05-07,0.13421311625234378,10
2012-05-08,-0.19058258264725997,10
2012-05-09,0.1906408376810665,10
2012-05-10,-0.07439335235529812,10
2012-05-11,-0.04179113184255664,10
2012-05-14,0.22083851925607037,10
2012-05-15,0.30247974566370484,10
2012-05-16,0.06455641601786169,10
2012-05-17,0.6057643073710646,10
2012-05-18,0.32582912662140023,10
2012-05-21,-0.4932034914668438,10
2012-05-22,-0.17810142160379652,10
2012-05-23,0.0028051294066525623,10
2012-05-24,0.2568521228867535,10
2012-05-25,0.10798235411317114,10
2012-05-28,,2
2012-05-29,-0.4216253999651346,10
2012-05-30,0.4972995035244382,10
2012-05-31,0.3416479201025996,10
2012-06-01,0.785866355179881,10
2012-06-04,-0.17977576465149717,10
2012-06-05,-0.30873455325828775,10
2012-06-06,-0.6931107917531165,10
2012-06-07,-0.6530807129537632,10
2012-06-08,-0.11065978509168861,10
2012-06-11,0.15935677297210807,10
2012-06-12,-0.10706905031351152,10
2012-06-13,0.016707437271088123,10
2012-06-14,-0.2708157752025676,10
2012-06-15,-0.2908904239379646,10
2012-06-18,-0.09277286917106933,10
2012-06-19,-0.3680019998126998,10
2012-06-20,-0.42105770817787763,10
2012-06-21,0.05102873463516196,10
2012-06-22,-0.2608386879071515,10
2012-06-25,0.2739390728079335,10
2012-06-26,-0.009667932273360824,10
2012-06-27,-0.06153379342514635,10
2012-06-28,-0.25524802946312813,10
2012-06-29,-0.17300796912195518,10
2012-07-02,-0.409621793339893,10
2012-07-03,0.08236480514833658,10
2012-07-04,,2
2012-07-05,0.26304216554454796,10
2012-07-06,0.12752001851182357,10
2012-07-09,0.30849707457259673,10
2012-07-10,-0.08968972357123074,10
2012-07-11,0.08853020647209642,10
2012-07-12,0.020051938539320236,10
2012-07-13,-0.17712955610762532,10
2012-07-16,0.027699681784623377,10
2012-07-17,-0.29536806911676144,10
2012-07-18,-0.3198626295494955,10
2012-07-19,-0.03207033680194983,10
2012-07-20,0.27035424457349444,10
2012-07-23,0.25036075308352423,10
2012-07-24,0.26690999999284115,10
2012-07-25,0.08912224461747399,10
2012-07-26,-0.7049671366193422,10
2012-07-27,-0.9217688844238229,10
2012-07-30,-0.0323705429550911,10
2012-07-31,0.0025738683487183333,10
2012-08-01,-0.17212906920281096,10
2012-08-02,0.06785400374355716,10
2012-08-03,-0.43787297215247484,10
2012-08-06,-0.46077945849345275,10
2012-08-07,-0.0735370040112561,10
2012-08-08,-0.22518773835723088,10
2012-08-09,-0.08906612578175595,10
2012-08-10,-0.07277851940316679,10
2012-08-13,-0.06675181588206099,10
2012-08-14,-0.35783040707941155,10
2012-08-15,-0.21035631425338827,10
2012-08-16,-0.28080762011298116,10
2012-08-17,-0.15218055404357073,10
2012-08-20,-0.1847893954813899,10
2012-08-21,-0.06809857502829957,10
2012-08-22,-0.1447109022972831,10
2012-08-23,0.2815581381833237,10
2012-08-24,-0.24991139949368307,10
2012-08-27,0.05854544242588232,10
2012-08-28,-0.0698028691944686,10
2012-08-29,-0.20491817948161256,10
2012-08-30,0.09697901452716325,10
2012-08-31,0.1235649583202342,10
2012-09-03,,2
2012-09-04,-0.09860244042963447,10
2012-09-05,-0.049825548176137394,10
2012-09-06,-0.684178303997903,10
2012-09-07,-0.41466514904265955,10
2012-09-10,-0.006973555890281013,10
2012-09-11,-0.3240343296675912,10
2012-09-12,-0.3368624851307892,10
2012-09-13,-0.4310005733748513,10
2012-09-14,-0.526995776559858,10
2012-09-17,-0.35051095144255867,10
2012-09-18,-0.13756529082796093,10
2012-09-19,-0.21812725468690813,10
2012-09-20,0.1780002357958454,10
2012-09-21,0.1711680623956155,10
2012-09-24,-0.004197705328064433,10
2012-09-25,0.3747993717042576,10
2012-09-26,0.24563245223304503,10
